"congressman_id","congressman_entry_id","budget_id","date","value","object","to","cost_center_id","cost_center_name","cost_center_code","parent_code"
"47","9658","922","2020-04-30 15:01:08","-7450.00","ALUGUEL DE VEÍCULO","LJS EMPREENDIMENTOS E PARTICIPAÇÕES EIRELI","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","9383","922","2020-04-08 17:58:18","-254.09","light","light","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"47","9377","922","2020-04-09 13:17:33","-264.67","COMBUSTÍVEL","Galápagos Centro Automotivo Ltda.","23","Combustíveis e lubrificantes","VII",""
"47","9374","922","2020-04-03 13:10:32","-251.90","COMBUSTÍVEL","AUTO POSTO SENNA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","9378","922","2020-04-20 17:29:54","-237.13","COMBUSTÍVEL","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","9375","922","2020-04-06 13:12:36","-311.68","COMBUSTÍVEL","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","9376","922","2020-04-16 13:15:15","-245.15","COMBUSTÍVEL","POSTO DE GAS NATURAL LAMACAES LTDA","23","Combustíveis e lubrificantes","VII",""
"47","9371","922","2020-04-01 12:30:20","-150.00","COMBUSTÍVEL","Galápagos Centro Automotivo Ltda.","23","Combustíveis e lubrificantes","VII",""
"47","9385","922","2020-04-30 18:18:00","-117.05","INTERNET","TIM S.A","14","Acesso à internet","IV.c","IV"
"47","9372","922","2020-04-20 15:39:13","-1124.22","COMBUSTÍVEL","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","9384","922","2020-04-20 18:01:32","-1450.00","aluguel de veículo","FREEWAY TRANSPORTES EIRELE","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","9381","922","2020-04-30 17:38:03","-3869.52","ALUGUEL DE IMOVEL","VIVALDO GOMES DE AGUIAR","7","Locação de imóveis","III.a","III"
"47","9379","922","2020-04-27 17:31:04","-247.09","COMBUSTÍVEL","Galápagos Centro Automotivo Ltda.","23","Combustíveis e lubrificantes","VII",""
"47","9373","922","2020-04-29 15:44:08","-815.01","COMBUSTÍVEL","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","9440","850","2020-03-23 17:46:31","-268.07","combustível","POSTO BARRA LINDA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","9532","850","2020-03-29 16:13:39","-270.02","combustível","POSTO DE GÁS. PORTAL DO ITANHANGA","23","Combustíveis e lubrificantes","VII",""
"47","8351","850","2020-03-11 22:03:08","-493.42","LIGHT","light","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"47","8344","850","2020-03-03 16:11:06","-263.81","combustível","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","8345","850","2020-03-09 16:14:31","-238.50","combustível","MAKRO ATACADISTA SOCIEDADE ANONIMA","23","Combustíveis e lubrificantes","VII",""
"47","8348","850","2020-03-11 22:01:02","-605.95","light","light","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"47","8343","850","2020-03-13 16:09:48","-268.20","combustível","POSTO RFD LTDA","23","Combustíveis e lubrificantes","VII",""
"47","8350","850","2020-03-18 16:22:40","-1443.22","combustível","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","8349","850","2020-03-31 16:20:47","-3869.52","ALUGUEL DO IMÓVEL","VIVALDO GOMES DE AGUIAR","7","Locação de imóveis","III.a","III"
"47","8362","850","2020-03-31 18:19:21","-117.05","INTERNET-TIM","TIM S.A","14","Acesso à internet","IV.c","IV"
"47","8346","850","2020-03-19 16:15:43","-305.96","combustível","AUTO POSTO MAQUINE LTDA","23","Combustíveis e lubrificantes","VII",""
"47","8359","850","2020-03-20 18:48:54","-1450.00","LOCAÇÃO DE VEÍCULO","FREEWAY TRANSPORTES EIRELE","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","8361","850","2020-03-31 18:15:58","-7450.00","aluguel de veículo","LJS EMPREENDIMENTOS E PARTICIPAÇÕES EIRELI","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","8360","850","2020-03-31 22:19:04","-1714.44","combustível","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","8904","850","2020-03-02 21:57:53","-10.00","tarifa cartão","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"47","9354","850","2020-03-19 17:26:45","-1469.00","ALUGUEL MÓVEIS","ALUGARTE ALUGUEL DE MÓVEIS","12","Locação de móveis e equipamentos","IV.a","IV"
"47","7698","779","2020-02-13 16:10:12","-273.80","COMBUSTÍVEL","POSTO RFD LTDA","23","Combustíveis e lubrificantes","VII",""
"47","7701","779","2020-02-07 16:13:06","-455.04","light","light","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"47","7705","779","2020-02-07 16:20:14","-738.77","light","light","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"47","7681","779","2020-02-05 15:06:00","-1469.00","ALUGUEL DE MÓVEIS","ALUGARTE ALUGUEL DE MÓVEIS","12","Locação de móveis e equipamentos","IV.a","IV"
"47","7683","779","2020-02-06 15:15:21","-287.30","COMBUSTÍVEL","AUTO POSTO SENNA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","7684","779","2020-02-02 15:17:02","-150.00","COMBUSTÍVEL","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","7680","779","2020-02-02 15:03:00","-150.00","combustível","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","7689","779","2020-02-26 15:45:39","-1450.00","locação de veículo","FREEWAY TRANSPORTES EIRELE","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","7700","779","2020-02-16 16:11:21","-292.98","COMBUSTÍVEL","POSTO DE GASOLINA BAR E RESTAURANTE IMPERATRIZ LTDA","23","Combustíveis e lubrificantes","VII",""
"47","7685","779","2020-02-19 15:21:39","-1568.63","COMBUSTÍVEL","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","7695","779","2020-02-10 16:07:00","-263.12","COMBUSTÍVEL","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","7682","779","2020-02-01 15:09:34","-250.00","COMBUSTÍVEL","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","7686","779","2020-02-29 15:25:35","-3869.52","ALUGUEL DE IMÓVEL","VIVALDO GOMES DE AGUIAR","7","Locação de imóveis","III.a","III"
"47","7690","779","2020-02-17 15:48:45","-2498.35","passagem aérea","MERU  VIAGENS EIRELI-EPP","4","Passagens aéreas e terrestres","I",""
"47","8070","779","2020-02-29 15:24:41","-7450.00","ALUGUEL DE  CARRO","LJS EMPREENDIMENTOS E PARTICIPAÇÕES EIRELI","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","8076","779","2020-02-03 16:22:25","-10.00","tarifa cartão","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"47","8353","779","2020-02-27 16:55:47","-254.67","combustível","MAKRO ATACADISTA SOCIEDADE ANONIMA","23","Combustíveis e lubrificantes","VII",""
"47","8354","779","2020-02-20 16:57:08","-321.12","combustível","AUTO POSTO ATERRO DO FLAMENGO","23","Combustíveis e lubrificantes","VII",""
"47","8341","779","2020-02-28 20:55:17","-855.96","combustível","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","7696","779","2020-02-29 16:08:15","-117.05","TIM","TIM S.A","14","Acesso à internet","IV.c","IV"
"47","5720","709","2020-01-31 15:29:07","-150.00","combustível","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","5727","709","2020-01-27 15:42:32","-413.94","light","light","6","Manutenção do Gabinete Parlamentar e de Escritórios de Apoio à Atividade Parlamentar","III",""
"47","5719","709","2020-01-28 22:00:08","-249.47","combustível","Assembleia Legislativa do Estado do Rio de Janeiro","23","Combustíveis e lubrificantes","VII",""
"47","5725","709","2020-01-31 15:36:39","-7450.00","locação de veículo","LJS EMPREENDIMENTOS E PARTICIPAÇÕES EIRELI","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","5726","709","2020-01-31 14:23:48","-117.05","internet","TIM S.A","14","Acesso à internet","IV.c","IV"
"47","5723","709","2020-01-13 15:32:47","-237.68","combustível","MAKRO ATACADISTA SOCIEDADE ANONIMA","23","Combustíveis e lubrificantes","VII",""
"47","5724","709","2020-01-16 15:33:57","-232.63","combustível","MAKRO ATACADISTA SOCIEDADE ANONIMA","23","Combustíveis e lubrificantes","VII",""
"47","5730","709","2020-01-18 17:09:26","-1469.00","locação de móveis","ALUGARTE ALUGUEL DE MÓVEIS","12","Locação de móveis e equipamentos","IV.a","IV"
"47","5729","709","2020-01-27 15:40:44","-256.86","light","light","6","Manutenção do Gabinete Parlamentar e de Escritórios de Apoio à Atividade Parlamentar","III",""
"47","5753","709","2020-01-21 17:18:14","-303.73","combustivel","AUTO POSTO MAQUINE LTDA","23","Combustíveis e lubrificantes","VII",""
"47","5722","709","2020-01-27 15:31:29","-100.00","combustível","AUTO POSTO ATERRO DO FLAMENGO","23","Combustíveis e lubrificantes","VII",""
"47","5755","709","2020-01-31 17:18:37","-3869.52","ALUGUEL DO IMÓVEL","VIVALDO GOMES DE AGUIAR","7","Locação de imóveis","III.a","III"
"47","5850","709","2020-01-29 17:19:32","-3941.67","PASSAGEM AÉREA","MERU  VIAGENS EIRELI-EPP","4","Passagens aéreas e terrestres","I",""
"47","5849","709","2020-01-02 17:39:22","-10.00","tarifa cartão","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"47","5864","709","2020-01-23 17:27:50","-1450.00","LOCAÇÃO DE VEICULO","FREEWAY TRANSPORTES EIRELE","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","5721","709","2020-01-24 15:30:07","-303.10","combustível","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","8067","709","2020-01-21 14:44:58","-309.00","COMBUSTÍVEL","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","8068","709","2020-01-31 14:47:50","-1096.59","COMBUSTÍVEL","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","4765","639","2019-12-12 11:48:55","-288.41","LIGHT","light","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"47","4211","639","2019-12-04 18:53:07","-244.87","COMBUSTÍVEL","Centro Automotivo Cruzada da Barra LTDA","23","Combustíveis e lubrificantes","VII",""
"47","4212","639","2019-12-02 18:55:20","-200.00","COMBUSTÍVEL","POSTO BARRA LINDA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","4210","639","2019-12-09 18:48:09","-244.55","COMBUSTÍVEL","MAKRO ATACADISTA SOCIEDADE ANONIMA","23","Combustíveis e lubrificantes","VII",""
"47","4296","639","2019-12-15 14:42:40","-200.00","combustível","POSTO SÃO CAETANO LTDA","23","Combustíveis e lubrificantes","VII",""
"47","4764","639","2019-12-12 11:49:16","-517.70","LIGHT","light","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"47","4766","639","2019-12-17 14:29:36","-243.41","COMBUSTÍVEL","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","4767","639","2019-12-26 14:32:48","-229.03","COMBUSTÍVEL","MAKRO ATACADISTA SOCIEDADE ANONIMA","23","Combustíveis e lubrificantes","VII",""
"47","4769","639","2019-12-19 14:39:19","-200.00","COMBUSTÍVEL","AUTO POSTO MAQUINE LTDA","23","Combustíveis e lubrificantes","VII",""
"47","4768","639","2019-12-22 14:36:51","-200.00","COMBUSTÍVEL","SONAP SOC. NAC DE PETROLEO LTDA-MATRIZ","23","Combustíveis e lubrificantes","VII",""
"47","5664","639","2019-12-19 17:14:06","-1327.39","combustível","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","5669","639","2019-12-30 15:33:56","-3869.52","ALUGUEL DE IMÓVEL","VIVALDO GOMES DE AGUIAR","7","Locação de imóveis","III.a","III"
"47","5668","639","2019-12-31 17:47:42","-7450.00","LOCAÇÃO DE VEÍCULO","LJS EMPREENDIMENTOS E PARTICIPAÇÕES EIRELI","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","5665","639","2019-12-20 15:43:30","-117.05","INTERNET","TIM S.A","14","Acesso à internet","IV.c","IV"
"47","5661","639","2019-12-28 18:43:35","-1097.02","COMBUSTÍVEL","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","5667","639","2019-12-18 18:25:49","-1469.00","ALUGUEL DE MÓVEIS","ALUGARTE ALUGUEL DE MÓVEIS","11","Custeio de despesas vinculadas ao Gabinete Parlamentar e aos Escritórios de Apoio à Atividade Parlamentar","IV",""
"47","5847","639","2019-12-02 17:28:55","-10.00","TARIFA CARTÃO","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"47","5712","639","2019-12-21 18:36:51","-1450.00","LOCAÇÃO DE VEÍCULOS","FREEWAY TRANSPORTES EIRELE","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","5848","639","2019-12-27 20:50:58","-4901.65","DEVOLUÇÃO SALDO ACUMULADO-2° semestre/ ajuste do exercício 2019","Assembleia Legislativa do Estado do Rio de Janeiro","26","Devolução de saldo","4",""
"47","4299","639","2019-12-13 14:45:55","-261.33","combustível","MAKRO ATACADISTA SOCIEDADE ANONIMA","23","","",""
"47","6759","639","2019-12-05 11:34:40","-4755.12","PASSAGEM AÉREA","MERU VIAGENS","4","","",""
"47","4209","639","2019-12-06 18:47:14","-200.00","COMBUSTÍVEL","POSTO DE GASOLINA BAR E RESTAURANTE IMPERATRIZ LTDA","23","","",""
"47","4121","569","2019-11-22 21:08:51","-661.61","COMBUSTÍVEL","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","4112","569","2019-11-19 20:57:56","-240.01","COMBUSTÍVEL","MAKRO ATACADISTA SOCIEDADE ANONIMA","23","Combustíveis e lubrificantes","VII",""
"47","4113","569","2019-11-05 20:59:03","-180.41","COMBUSTÍVEL","AUTO POSTO MAQUINE LTDA","23","Combustíveis e lubrificantes","VII",""
"47","4124","569","2019-11-21 18:27:06","-1450.00","LOCAÇÃO DE VEÍCULO","FREEWAY TRANSPORTES EIRELE","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","4114","569","2019-11-02 20:59:44","-200.00","COMBUSTÍVEL","POSTO SÃO CAETANO LTDA","23","Combustíveis e lubrificantes","VII",""
"47","4125","569","2019-11-27 15:24:07","-527.88","LIGHT","light","6","Manutenção do Gabinete Parlamentar e de Escritórios de Apoio à Atividade Parlamentar","III",""
"47","4107","569","2019-11-23 20:48:38","-146.97","COMBUSTÍVEL","POSTO SÃO CAETANO LTDA","23","Combustíveis e lubrificantes","VII",""
"47","4115","569","2019-11-09 21:00:33","-137.17","COMBUSTÍVEL","POSTO SÃO CAETANO LTDA","23","Combustíveis e lubrificantes","VII",""
"47","4126","569","2019-11-27 15:24:31","-643.21","LIGHT","light","6","Manutenção do Gabinete Parlamentar e de Escritórios de Apoio à Atividade Parlamentar","III",""
"47","4117","569","2019-11-13 21:02:20","-288.60","COMBUSTÍVEL","POSTO RFD LTDA","23","Combustíveis e lubrificantes","VII",""
"47","4118","569","2019-11-11 21:03:06","-200.00","COMBUSTÍVEL","AUTO POSTO SENNA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","4119","569","2019-11-30 14:13:53","-117.05","INTERNET","Conta de Luz","14","Acesso à internet","IV.c","IV"
"47","4120","569","2019-11-18 18:08:42","-1469.00","ALUGUEL DE MÓVEIS","ALUGARTE ALUGUEL DE MÓVEIS","11","Custeio de despesas vinculadas ao Gabinete Parlamentar e aos Escritórios de Apoio à Atividade Parlamentar","IV",""
"47","4201","569","2019-11-04 18:07:33","-118.27","COMBUSTÍVEL","MAKRO ATACADISTA SOCIEDADE ANONIMA","23","Combustíveis e lubrificantes","VII",""
"47","4106","569","2019-11-26 20:47:05","-305.44","COMBUSTÍVEL","Auto Posto Parque do Flamengo LTDA","23","Combustíveis e lubrificantes","VII",""
"47","4200","569","2019-11-01 15:42:20","-195.90","COMBUSTÍVEL","AUTO POSTO MAQUINE LTDA","23","Combustíveis e lubrificantes","VII",""
"47","4111","569","2019-11-07 20:57:07","-263.85","COMBUSTÍVEL","POSTO POTIGUAR LTDA","23","Combustíveis e lubrificantes","VII",""
"47","4197","569","2019-11-21 16:10:27","-4357.51","PASSAGEM AÉREA","MERU  VIAGENS EIRELI-EPP","4","Passagens aéreas e terrestres","I",""
"47","4109","569","2019-11-22 20:49:32","-271.25","COMBUSTÍVEL","POSTO SÃO CAETANO LTDA","23","Combustíveis e lubrificantes","VII",""
"47","4110","569","2019-11-04 20:50:55","-173.15","COMBUSTÍVEL","MAKRO ATACADISTA SOCIEDADE ANONIMA","23","Combustíveis e lubrificantes","VII",""
"47","4352","569","2019-11-30 14:40:58","-7450.00","LOCAÇÃO DE VEÍCULOS","LJS EMPREENDIMENTOS E PARTICIPAÇÕES EIRELI","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","5154","569","2019-11-07 19:06:19","-147.77","combustível","MERU  VIAGENS EIRELI-EPP","23","Combustíveis e lubrificantes","VII",""
"47","4123","569","2019-11-30 21:11:05","-1085.02","COMBUSTÍVEL","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","4438","569","2019-11-01 19:02:46","-10.00","TARIFA CARTÃO","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"47","6103","569","2019-11-30 15:06:28","-3869.52","ALUGUEL IMÓVEL","VIVALDO GOMES DE AGUIAR","7","Locação de imóveis","III.a","III"
"47","4085","499","2019-10-18 18:59:31","-211.14","COMBUSTÍVEL","MAKRO ATACADISTA SOCIEDADE ANONIMA","23","Combustíveis e lubrificantes","VII",""
"47","4064","499","2019-10-05 18:21:15","-200.00","COMBUSTÍVEL","AMIGAO DA DUTRA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","4137","499","2019-10-26 22:04:55","-260.00","COMBUSTÍVEL","POSTO DE GASOLINA DO NETINHO","23","Combustíveis e lubrificantes","VII",""
"47","4128","499","2019-10-31 17:56:27","-38.12","COMBUSTÍVEL","MAKRO ATACADISTA SOCIEDADE ANONIMA","23","Combustíveis e lubrificantes","VII",""
"47","4133","499","2019-10-27 21:52:01","-117.82","COMBUSTÍVEL","AMIGAO DA DUTRA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","4097","499","2019-10-31 19:37:59","-456.83","LIGHT","light","6","Manutenção do Gabinete Parlamentar e de Escritórios de Apoio à Atividade Parlamentar","III",""
"47","4129","499","2019-10-26 21:40:24","-82.00","COMBUSTÍVEL","POSTO DE GASOLINA DO NETINHO","23","Combustíveis e lubrificantes","VII",""
"47","4083","499","2019-10-20 18:53:29","-200.00","COMBUSTÍVEL","POSTO DE GÁS. PORTAL DO ITANHANGA","23","Combustíveis e lubrificantes","VII",""
